"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
589.720370199743,-3.53160566401086,0.374876554892769,-9.42071628091293,4.4802116119421e-21,9.02902646419207e-18,"CDH17"
1614.161894302,-4.00730418850855,0.426951277111666,-9.38585830125172,6.24060675957184e-21,1.18369626448467e-17,"LGALS4"
7.15382085437094,3.6622723606893,0.39156688467807,9.35286538262873,8.53047774498251e-21,1.52814030492756e-17,"IDH2-DT"
575.062957251752,2.32969394463921,0.256443571305565,9.08462603596823,1.04055772063929e-19,1.76593598431652e-16,"RPL10P9"
10.0134173208662,2.10410288489073,0.235071568612967,8.95090332406391,3.52585064507534e-19,5.68455270252272e-16,"AC103591.3"
69.0897713240947,1.51834596195192,0.17336767885805,8.75795287768204,1.98828251177906e-18,3.05296045677694e-15,"POLR2J3"
3.75164102691303,2.27851409181019,0.267038050791168,8.53254465069498,1.43163267988005e-17,2.0983179892151e-14,"MTCO3P22"
35.0624602805484,1.19318690875786,0.140230024694207,8.50878341752976,1.75767807981927e-17,2.46418824712054e-14,"AC136475.1"
4.1972985069192,1.93724977314695,0.230012609031295,8.42236337088532,3.68964619057561e-17,4.95719339229628e-14,"AL132640.1"
9.55963001535081,2.04946870009535,0.243850740494804,8.40460314345046,4.29310845934656e-17,5.53725129086519e-14,"AP002992.1"
478.21415929933,0.735654363253866,0.0915908701617431,8.03196172232834,9.59263022840808e-16,1.18967062198084e-12,"CRYBB2P1"
1.90872969064872,2.38284113429912,0.300138938303223,7.93912695157133,2.03609295016201e-15,2.43162285844348e-12,"LINC00486"
73.622955774805,-1.28807543248371,0.163590504953049,-7.87377869426711,3.44087369361204e-15,3.96253472323287e-12,"AL008721.2"
34.9591952144199,-1.37269872955486,0.174719860758346,-7.85656950272777,3.94796839109468e-15,4.38973244037407e-12,"RPL10P3"
69.7261046515213,-1.73290190947559,0.221551414520522,-7.82166935483535,5.21273806810253e-15,5.6028246335322e-12,"RPS4XP22"
574.884822553562,-3.87436411734146,0.497069762058804,-7.79440716991977,6.47115662926742e-15,6.73104662937832e-12,"NTS"
125.34429224165,-0.899496341763027,0.115539074407565,-7.78521332609994,6.95956773769464e-15,7.01285192818637e-12,"EIF4BP6"
8.0784495021604,2.38217590529523,0.308476643875251,7.7223866136802,1.14171469648505e-14,1.05335108823433e-11,"ATP5MFP2"
4.096286268911,2.84358282199214,0.36823459926073,7.72220434391808,1.14334898707401e-14,1.05335108823433e-11,"AC135782.1"
3.4188519258975,2.79127616267782,0.361241610302164,7.7268954712693,1.1020106208056e-14,1.05335108823433e-11,"AC100757.2"
24.3873582702875,-3.0020164348395,0.389677764924488,-7.70384329067693,1.32033752392297e-14,1.18261898496934e-11,"CEACAM8"
12.2104039827531,1.12725222667717,0.146729218872407,7.68253409470818,1.55972012991355e-14,1.3592750159206e-11,"RPS10P5"
209.295285687873,2.38401214066132,0.314132073289533,7.58920321537494,3.21878614789857e-14,2.7313094562892e-11,"RPL10P6"
104.004540788187,0.821555916704687,0.1093230562684,7.51493733113057,5.69382023079785e-14,4.70762136774556e-11,"AC004980.1"
60.6137850843425,-2.97816721036108,0.399330488550642,-7.4579009010062,8.79117482449154e-14,7.08678580539325e-11,"MYBPC1"
117.805262371636,-5.12605269244377,0.688654736041515,-7.4435742966193,9.79969461484125e-14,7.70710128915991e-11,"DLK1"
37.5613316385147,3.06064598525676,0.414825073777993,7.37816052771864,1.60491394205954e-13,1.23215357289785e-10,"NLRP11"
2.61453056440126,1.66227352566784,0.225695111716065,7.36512861545297,1.76976156924217e-13,1.32711539070265e-10,"NPIPB10P"
18.8645784983306,1.54897124115427,0.210421491338552,7.36127869496984,1.82156809814265e-13,1.33491962101386e-10,"AC018475.1"
4.10465082386354,2.77660896128561,0.380086070514073,7.30521104740881,2.76831880445543e-13,1.98365421888145e-10,"TBC1D3E"
218.385766984434,-3.70698513641327,0.511896393029613,-7.24167074996135,4.43190723316543e-13,3.10667062463955e-10,"UPK1B"
2.02381462796847,2.61272949951816,0.361009953922679,7.23727828312944,4.57778244413826e-13,3.14065095555826e-10,"AL954642.1"
877.09450266047,-2.73288966035276,0.379322729814444,-7.20465568116528,5.8190704062051e-13,3.90908177600174e-10,"ABCC2"
36.3053192138037,-2.35951135654977,0.330070352772069,-7.14851042128932,8.77245916740377e-13,5.77281522148846e-10,"CCDC144A"
198.205847449643,1.04990481419036,0.148130454497453,7.08770399545632,1.36355225478036e-12,8.70629706864968e-10,"MHENCR"
63.9400885521016,2.03892632003789,0.287726170737965,7.08634294478123,1.37702326097421e-12,8.70629706864968e-10,"LAIR2"
2.30632627251035,1.55541420311072,0.220394363833187,7.05741370177682,1.69630043916691e-12,1.05186937809494e-09,"AL132640.2"
50.0104429883509,1.06560918234652,0.151081554616058,7.0532050391892,1.74842913223723e-12,1.06373768620735e-09,"WASH7P"
7622.74256472629,0.858146885738621,0.122225376090659,7.02102061933608,2.20253344239726e-12,1.31519797870555e-09,"IDH2"
85.0505680914764,1.90316691753504,0.272980191379529,6.97181325838046,3.12881699892547e-12,1.83434007509731e-09,"AC015712.6"
12.6547288388961,-2.49121878910916,0.357795162290243,-6.9626955634696,3.33822708116398e-12,1.9221630755738e-09,"AC098850.3"
21.0684756512909,1.45631498109098,0.209354437324028,6.95621740673675,3.49530334372117e-12,1.9772992336542e-09,"TUBB8"
24.3898414605803,1.35078372603642,0.194479574978447,6.94563285726082,3.76767455074155e-12,2.09463217049416e-09,"NTN5"
31.326741334909,1.1323333129928,0.164013324504473,6.90391049882,5.05901806722608e-12,2.76488199284245e-09,"AC112484.1"
185.631682738386,-2.22559750078951,0.324673127364983,-6.85488669435704,7.13690635714037e-12,3.83549242476652e-09,"AC119673.2"
22.4244343476476,0.905146280092528,0.132697253670776,6.82113800439467,9.03221205032352e-12,4.77448651742101e-09,"AC012184.3"
22.1783815770367,1.26457738614801,0.186551052678518,6.77872018405198,1.21245089720348e-11,6.30572244843972e-09,"AL391095.1"
158.042361313311,0.73275922464246,0.108390716424528,6.76035041389061,1.37658391177087e-11,7.04570606905583e-09,"SDR39U1"
16.4143042188231,1.1052308907601,0.163581041020842,6.7564730231744,1.41391291568314e-11,7.12369093221919e-09,"AC083880.1"
2.0814553475336,1.93414272550453,0.287833859547342,6.71964976096362,1.82161876048942e-11,9.03663029722788e-09,"AC093424.1"
293.965793692042,-3.05435694190677,0.455459830179403,-6.70609511425777,1.99901452541897e-11,9.76639748062645e-09,"ALB"
177.133729170866,-0.944980698086918,0.141045825621394,-6.69981329772574,2.08685993413003e-11,1.00434027725407e-08,"FP565260.1"
14.3765088399832,1.33354341754391,0.199169100717566,6.69553365828042,2.14885977979096e-11,1.0189703470494e-08,"IZUMO1"
875.337956540647,0.925686757561031,0.138811115933047,6.66867888309115,2.58116310554716e-11,1.20622614983142e-08,"SCAMP5"
15.4296897939689,1.05731118271036,0.160961209642555,6.568732833571,5.07452374971138e-11,2.33287177202409e-08,"AL359091.4"
4.84361490451244,1.88379940422415,0.286862025939483,6.56691800894399,5.1367311463393e-11,2.33287177202409e-08,"MICD"
25.407474669724,-2.20853484537254,0.337193725847161,-6.54975071028932,5.76332091735933e-11,2.58108726361461e-08,"SLC13A5"
320.3636440516,-2.44927501127703,0.375860358633788,-6.51644940738066,7.19910753233318e-11,3.17993455315183e-08,"GKN2"
42.9984574963331,-2.32545995767069,0.358258019706039,-6.49101996259232,8.52571801098845e-11,3.71502401708544e-08,"UGT2B7"
74.8142970169978,1.07209968705998,0.166143142571776,6.45286751210219,1.09753305253525e-10,4.71866043719989e-08,"AL121832.2"
3.09211118108492,1.38507944333261,0.21489187216395,6.44547152660981,1.15241561635026e-10,4.88942651963345e-08,"AP001269.4"
1389.51407783385,0.519998397042292,0.0812193083392235,6.40239873590708,1.52954574639456e-10,6.40522111590812e-08,"PRKRIP1"
93.530168190045,-3.564539838947,0.557272259641886,-6.39640638354697,1.59076286346994e-10,6.57617288879338e-08,"KRT20"
41.3198604971434,0.721094469311606,0.112940751906403,6.38471461487345,1.71717402663671e-10,7.00889575808871e-08,"AC245140.2"
955.134935535087,-2.36631514381972,0.371554689121055,-6.36868599187225,1.90654478868915e-10,7.68456708891022e-08,"SHISA3"
49.88777351149,1.09935491568441,0.172882071038359,6.35898742467334,2.03088030827789e-10,8.08465870869388e-08,"AC010654.1"
3.14677940792069,-2.69515198877906,0.424471046392103,-6.34943657921353,2.16104933729896e-10,8.49793120502499e-08,"FAM106C"
5.04313094919171,1.55251378215321,0.24534299965638,6.32793185184665,2.48468823345377e-10,9.65286410695381e-08,"CAP2P1"
4.68479803228077,1.3359892555615,0.211367296829399,6.32069991716748,2.6038122903831e-10,9.99522944088131e-08,"CRYBB2"
18.93254488028,1.52304175807137,0.241423776168133,6.30858228731661,2.81603000155094e-10,1.06826926352953e-07,"CALML6"
2.10021242996277,1.40174265185871,0.223171995580398,6.28099707677586,3.36408468161601e-10,1.26133616928731e-07,"MIR324"
10.6528590051389,1.31609288055274,0.210054836147687,6.26547288645817,3.71695675124347e-10,1.37635150992372e-07,"EFCAB8"
8.27062015045378,1.00246608774278,0.160040286415187,6.26383587656246,3.75620818338619e-10,1.37635150992372e-07,"AGAP10P"
70.2292459929625,1.25812087109014,0.201185417863221,6.25353907083611,4.01254120769954e-10,1.45375720496934e-07,"GSTT2B"
30.918751813761,-2.37767504611559,0.380878715419885,-6.24260414104372,4.3034506200325e-10,1.54183072492165e-07,"LINC02188"
234.728256684716,0.694307247069833,0.111372835011655,6.23408075225145,4.54438632547543e-10,1.59141535253177e-07,"ULK4"
196.572465309126,1.27912386990182,0.205233817340138,6.23251999343704,4.58990937464581e-10,1.59141535253177e-07,"RAB26"
16.0495963592069,0.934457162838763,0.149890970758001,6.23424585292361,4.5395966449079e-10,1.59141535253177e-07,"HSD52"
3.96086675398955,1.0925606479475,0.175410550497016,6.22859140942085,4.70647457586022e-10,1.61447098615546e-07,"AC016876.3"
2.46689838482924,1.35154587323137,0.217208263585771,6.22235015795187,4.89762455214065e-10,1.66235688088184e-07,"AC099791.2"
118.079830155813,-2.66379707862275,0.428331307447194,-6.21901092053876,5.00298490085541e-10,1.68042966800086e-07,"ANXA10"
2.57654874484136,2.34597031712517,0.380268047493024,6.16925437882921,6.8612768627876e-10,2.28084404577924e-07,"IGHV1OR15-6"
128.042800157221,-1.9814669035716,0.321550103021154,-6.16223376996166,7.17258572605687e-10,2.36000027282351e-07,"CDHR2"
14.2949618768049,2.20954890650647,0.359367928316998,6.14843098785773,7.82531614458917e-10,2.54876079881089e-07,"AC010255.2"
6.70373184363943,1.18437426727764,0.192935274673589,6.13871294029245,8.31927422214071e-10,2.68254997292927e-07,"AC087742.1"
116.928463999646,1.38132595349466,0.225187522796322,6.13411407675567,8.56350552066083e-10,2.71232368661027e-07,"SSPOP"
79.8176403288393,-0.71794167533198,0.117046591594119,-6.13381103673292,8.57984233320662e-10,2.71232368661027e-07,"HMGB1P10"
25.721097308534,1.72681688009546,0.282070781420924,6.12192752257667,9.24500774850692e-10,2.89422596942336e-07,"COX6CP1"
26.3616709838051,-3.21583195283058,0.526247966463988,-6.11086817957453,9.9090590308246e-10,3.07228469662441e-07,"AL353586.1"
929.86048589177,0.666960255005853,0.109343226187724,6.09969431358095,1.06271500926632e-09,3.25248401482058e-07,"CENPT"
15.3054759853721,1.27298106403581,0.208729155757245,6.09872185520795,1.0691992729756e-09,3.25248401482058e-07,"CEND1"
14.6263957184608,0.731081961848788,0.120829809104863,6.05050994671618,1.44388047383136e-09,4.31091906284186e-07,"FAM21EP"
7.0800214187815,1.24317943704168,0.205441299519945,6.05126349933833,1.43714152580838e-09,4.31091906284186e-07,"AC130686.1"
87.9247325864463,0.998095340932171,0.16575002848997,6.02169031296768,1.72604911551609e-09,5.10609667246022e-07,"AC099489.1"
155.889299316551,-1.30057339933368,0.216892593856284,-5.99639377357192,2.01747474649108e-09,5.88084598988906e-07,"EIF5AL1"
7.44407953337714,0.913254603789933,0.152314820380558,5.99583547752063,2.02441899481373e-09,5.88084598988906e-07,"AL031432.3"
49.8389258783205,0.5863981661237,0.0978763338885077,5.99121506524421,2.08278986089517e-09,5.99638920219327e-07,"CDPF1P1"
1.61475530476997,1.77342129209669,0.297029368298407,5.9705250772208,2.3649122811937e-09,6.74837137230894e-07,"RPS26P38"
7.08414018340082,1.02004190528791,0.17211024570515,5.92667741021876,3.09125390065171e-09,8.74363877425564e-07,"AL356966.1"
1141.68313202271,0.662115332960956,0.111796229951701,5.92251933045512,3.17046524283785e-09,8.88970884828753e-07,"SNHG17"
105.896601416409,1.53867709099376,0.259947794470679,5.91917732607391,3.23555964851496e-09,8.99401904020388e-07,"ADRA2C"
57.1947350779787,0.684150816690063,0.116166284356714,5.88940948295485,3.87578020236999e-09,1.06815839850787e-06,"CDK11A"
217.705766775413,0.578321505295806,0.0983313834300319,5.88135227149848,4.06928048226455e-09,1.11198261992051e-06,"AC073111.3"
21.2732400213866,0.988301082882095,0.16898621136783,5.84841257095747,4.96286374799506e-09,1.34476925675715e-06,"AC004801.2"
748.695966413894,-2.047877166849,0.350534382306243,-5.84215777458281,5.15289675225417e-09,1.38462629813696e-06,"MUCL3"
17.7373552764946,1.18382818654956,0.202785194033729,5.83784330108764,5.28808555226655e-09,1.40920924489946e-06,"AC112484.5"
34.2480968794663,-3.0704340192734,0.526330125147648,-5.83366574051234,5.42226936404274e-09,1.43312357084884e-06,"AL133370.1"
78.6663053834614,-2.00742680022208,0.34439642981682,-5.82882581358292,5.5818728719027e-09,1.46331293296344e-06,"SPX"
520.598832258617,0.634373957937051,0.108956345641755,5.82227638234906,5.80514442678069e-09,1.50957162936729e-06,"HMGB1P5"
1128.81329619776,-1.36281548297223,0.23421343243914,-5.81869053700134,5.93104248206497e-09,1.52997171867348e-06,"CA2"
287.087483683075,0.800943857252927,0.137749021038045,5.81451578542771,6.08096476000454e-09,1.55619610068529e-06,"PLA2G4C"
6.65012611358435,2.26559090588406,0.390039042417513,5.80862595662637,6.29876336233284e-09,1.59924113872774e-06,"AC006372.2"
92.787342476951,1.00171136037092,0.172529190626256,5.80603987496178,6.39677337713957e-09,1.61143716832707e-06,"SYCE1L"
15.760927209103,1.22639343196717,0.211428160941236,5.80052073719749,6.61092974722015e-09,1.65247619921794e-06,"AC090589.1"
19.6943082226131,0.704909044265837,0.121646845572373,5.79471700190084,6.84364827849596e-09,1.69748799030848e-06,"AC107214.1"
18.7721828130658,0.83692721830026,0.144505454601775,5.79166523925789,6.96919459914209e-09,1.71543267060562e-06,"CAHM"
17.4323952384407,1.02836830127174,0.177647034186785,5.78882898878273,7.08788132791545e-09,1.73142979862601e-06,"RNF207-AS1"
31.3399180260843,2.61845176296935,0.452606192682845,5.78527604195682,7.23933511100939e-09,1.75513053123683e-06,"NEFM"
297.276160264057,0.623974609415514,0.10804058869297,5.77537217229282,7.67831741873209e-09,1.84766675497773e-06,"RALY-AS1"
79.9156773300172,1.17018516640172,0.202724155173416,5.77230259216377,7.81955294671227e-09,1.86771470197583e-06,"AL031058.1"
66.9746957882457,-1.62024239167616,0.281046224842273,-5.76503880308464,8.16390558344202e-09,1.92149733969407e-06,"VTN"
4.44267662281664,1.86453935941576,0.323354745814125,5.76623471141987,8.10621472045466e-09,1.92149733969407e-06,"AC023787.3"
57.9220537266431,1.76106133304462,0.305972915215574,5.75561183840035,8.63285453087034e-09,2.00263593056053e-06,"IGKV2D-30"
45.3044671113835,0.844809086838241,0.146753324951923,5.75666062159072,8.57941480317379e-09,2.00263593056053e-06,"PKD1L1"
11.1865916685413,1.13003653833179,0.196721278787274,5.74435335769531,9.22729201717388e-09,2.12524307924123e-06,"IL12A-AS1"
58.0703525893603,1.05955417350629,0.184706803808838,5.7364111752097,9.67037288001439e-09,2.21149768451109e-06,"AP001992.1"
7995.74064620481,-0.329100542397274,0.0574035129010045,-5.73310805847066,9.86067664111803e-09,2.23913745276656e-06,"C6orf62"
2.32280652863789,1.91297661664226,0.333901446071765,5.72916541436931,1.00925943381385e-08,2.27577415687606e-06,"AC091812.3"
92.5521837416362,-2.32043362385676,0.405549240882253,-5.72170624412654,1.05459534818676e-08,2.36148798626959e-06,"ARL14"
9.28227783543433,1.02631248651134,0.179478864134539,5.71829162982671,1.07600357812706e-08,2.39280933632462e-06,"AL353743.2"
117.429404941917,2.03180931968223,0.355428879993018,5.71650035788353,1.08740241250812e-08,2.40159525967975e-06,"IGKV1D-17"
64.9011976640935,-1.92784904360427,0.337559492617851,-5.71113858672248,1.12222809720032e-08,2.4363016802903e-06,"ITLN1"
21.069195908416,0.660558254778961,0.115638957768862,5.71224669889602,1.11494298814663e-08,2.4363016802903e-06,"FMC1"
7.54115296715993,1.71805648962467,0.300853920963647,5.71060029439426,1.12578368851994e-08,2.4363016802903e-06,"AC109446.2"
109.00645318769,1.19938912672957,0.210235152920444,5.7049884858382,1.16350953628509e-08,2.50115766650086e-06,"MIR503HG"
103.598745964402,0.643193598047802,0.112844662867312,5.69981407808449,1.19938161533471e-08,2.56119603883893e-06,"PARTICL"
236.886549639935,0.910719027380217,0.159868682334075,5.69666937941669,1.22170513979998e-08,2.57476354463075e-06,"SLC9A5"
44.8275652948873,0.614344376907251,0.1078343425069,5.69711246552036,1.21853550811169e-08,2.57476354463075e-06,"LIN37"
8.70185895260374,0.965541628494361,0.169717773852409,5.68910142159901,1.27709605036544e-08,2.67402351584635e-06,"AC079305.1"
3.03829995520699,1.19449958299322,0.210014650627717,5.68769645080932,1.28764437720594e-08,2.6787156737423e-06,"USP12-AS2"
15.1053346427092,1.08731764757342,0.191740485942199,5.67077757329349,1.42150854513897e-08,2.93823993833372e-06,"PYY2"
10.9564897538527,1.29862773078959,0.229165320917698,5.66677246622309,1.45512364622013e-08,2.98856445683873e-06,"LINC00634"
2436.73090686869,1.66946564304194,0.295158285728277,5.6561706845623,1.54787540650916e-08,3.08614689834014e-06,"IGHV1-24"
876.208214632783,1.09411219498965,0.193350423442256,5.65870079574149,1.52523194057133e-08,3.08614689834014e-06,"HSF4"
26.4189609401434,-2.82194734943282,0.499033643566643,-5.65482384967891,1.56006185278165e-08,3.08614689834014e-06,"F2"
40.0716980266574,-2.06492868097959,0.364843333764762,-5.65976815218714,1.51577632856444e-08,3.08614689834014e-06,"MRGPRE"
16.5561019214879,1.04142347638459,0.184163233465884,5.65489352454007,1.55942914062324e-08,3.08614689834014e-06,"AC131011.1"
11.4558119358795,-2.4960336432865,0.441374002231482,-5.65514423293432,1.55715453787299e-08,3.08614689834014e-06,"NCAPD2P1"
19.6432548773553,1.33886448407947,0.237321014581021,5.64157576371049,1.68500863756365e-08,3.29291536474182e-06,"RAMACL"
1.57811657552287,1.8008404257316,0.319208214333843,5.64158547576785,1.68491357439659e-08,3.29291536474182e-06,"AP001056.2"
103.533910627142,-2.26357287362587,0.401643023196019,-5.63578287906958,1.7426482808568e-08,3.3710063409003e-06,"PIK3C2G"
7.03411398684515,0.945769533182452,0.16782461007658,5.63546390932111,1.74587706289456e-08,3.3710063409003e-06,"AC005014.2"
125.221512685005,0.786392959031838,0.139579907663663,5.63399827521564,1.76078781973059e-08,3.379559717096e-06,"AL118516.1"
102.571619710926,1.17319265239422,0.208435849665023,5.62855504117768,1.81725515199794e-08,3.46730132403394e-06,"AF064858.1"
5.2470755690688,0.859642868289328,0.152783432596199,5.62654506239124,1.83854773783444e-08,3.4872924592042e-06,"AC004839.2"
15.2065359097103,1.77186214029672,0.315260264780505,5.62031546072054,1.9060909347943e-08,3.59426328610774e-06,"HPR"
337.752829822712,-1.40913099374599,0.251026679634579,-5.61347102944307,1.98307816194622e-08,3.71769507743929e-06,"CYS1"
12.8065746078415,-2.57045657468001,0.458003006969702,-5.6123137524511,1.99639035548027e-08,3.72101774638504e-06,"KNG1"
39.8395655573846,-2.29533589874071,0.409140152222026,-5.6101457807913,2.02156249041394e-08,3.74628060364353e-06,"HCN1"
50.6287874843651,-2.13469174540514,0.380859132547542,-5.60493779189782,2.08329774327031e-08,3.83862489895721e-06,"MTRNR2L1"
53.4537213099661,0.937826677500631,0.167530941144528,5.59793117076548,2.16924836619132e-08,3.97428486180905e-06,"SNORD104"
18.929144813913,0.863128898697964,0.15430515759391,5.59364905332255,2.22346168857972e-08,4.03614837417151e-06,"AC253536.6"
2.33062698795731,-2.69688229854252,0.482163741448015,-5.5932913794873,2.2280490327261e-08,4.03614837417151e-06,"AL162408.1"
43.7554164620444,-1.67016977257393,0.298728876969509,-5.59092173986381,2.25867372046232e-08,4.06876726906746e-06,"LINC02432"
246.590463959456,2.26414787572209,0.40508539589025,5.58931005336839,2.27973583569036e-08,4.08389344565753e-06,"IGKV2-29"
40.8910728521113,0.995295415325955,0.178178995772978,5.58593009803516,2.32452728313791e-08,4.14112609087192e-06,"AC040169.1"
25.9376016793149,-1.77425782524477,0.317705102804513,-5.58460600595544,2.34230612325124e-08,4.14987148045255e-06,"MMP8"
217.848145737522,-2.18366979411256,0.391246758933901,-5.58131088437074,2.38712518825493e-08,4.20616675930493e-06,"USH1C"
5.71205008048144,-2.20700250779174,0.395730445850646,-5.57703490073314,2.44652799205072e-08,4.28740734259106e-06,"FLJ42393"
1184.13565608987,0.558269064770719,0.100133861255608,5.57522757806818,2.47206478433789e-08,4.29840766914869e-06,"CUTALP"
103.611941281561,0.636653715452695,0.11420397484887,5.57470715266433,2.47946604577968e-08,4.29840766914869e-06,"CHKB-DT"
4.04284572696371,1.72243171080091,0.309449416824388,5.56611716537304,2.60478137074695e-08,4.49150670052061e-06,"AC087392.2"
210.255803988474,0.659862008524066,0.11879519513149,5.5546186678147,2.78218453320567e-08,4.77189044006472e-06,"TMEM44-AS1"
247.849270968205,0.602725616102683,0.108653411316565,5.54723141040296,2.90228508560384e-08,4.92548329396295e-06,"ZGPAT"
1.88186212220255,1.34222352720047,0.241962129828317,5.54724629078457,2.90203818060722e-08,4.92548329396295e-06,"HMGB1P40"
13.4032219765683,-1.67343786696919,0.301730809447159,-5.54612858406907,2.92064074026307e-08,4.93068380470066e-06,"INSL6"
7.44707030776695,1.29792400738884,0.234076639228346,5.5448677478776,2.94176435407068e-08,4.94047872901089e-06,"AC024937.2"
218.447294523083,-1.5908021608503,0.28786847011918,-5.52614240868995,3.27348454611116e-08,5.46909374038105e-06,"PLA2G2A"
2.29274779867923,1.10692465041205,0.200352726260714,5.52487940179881,3.29712008044368e-08,5.4801874739127e-06,"DKFZP434A062"
4.81082668107087,1.17659299024235,0.213088816456728,5.52160835940109,3.35910553624386e-08,5.55458246236838e-06,"AC024884.2"
38.1836225236508,-0.907105277250268,0.164575520737377,-5.51178737388164,3.55207876682174e-08,5.80549419331166e-06,"RGPD4"
15.5197662705445,1.21774797672807,0.220960554957427,5.51115549543537,3.56485610257624e-08,5.80549419331166e-06,"VWFP1"
17.2372735754507,0.908333180539718,0.164785231520954,5.51222443999305,3.54326676835012e-08,5.80549419331166e-06,"AL359513.1"
126.776652957735,-2.57239760634155,0.467133078336087,-5.50677681722807,3.65463102543078e-08,5.92178780979977e-06,"OLFM4"
12.0310553857758,-3.06047753656882,0.555948502285237,-5.50496588081211,3.69239772722224e-08,5.93273155191973e-06,"WFDC5"
5.54608221474013,1.15140078217006,0.209167231451911,5.50469007108686,3.69818279403276e-08,5.93273155191973e-06,"AC073352.1"
110.38005001973,0.471220960331985,0.0856372246173832,5.50252489425415,3.74390341802399e-08,5.94690471498442e-06,"WDR83"
4.13416704311102,3.19443451403053,0.580485113496967,5.50304295451536,3.73291424463878e-08,5.94690471498442e-06,"CYP4F34P"
212.188036428055,0.679275020394841,0.123499047834716,5.50024500030107,3.79263885823843e-08,5.9947862737205e-06,"AC022400.6"
40.8761724215209,-2.01609849694487,0.366700936381951,-5.49793659333592,3.8426104035075e-08,6.0441449981024e-06,"ANXA13"
17.3656598222951,1.01227673458808,0.184233841333955,5.49452113280949,3.91772013032352e-08,6.13237308748941e-06,"STIM2-AS1"
3.23264940252906,1.53404305830212,0.279482297046249,5.48887380172157,4.04504484886595e-08,6.30108556288321e-06,"BX664718.2"
1190.8452377945,-2.38912009689597,0.435521218502194,-5.4856571744367,4.11935102378593e-08,6.38598431547968e-06,"TCN1"
8.93559636078246,-2.88116291203661,0.527187703196863,-5.46515575868946,4.62500510918393e-08,7.135564102662e-06,"HAND1"
51.9913857397176,0.714931849729919,0.130891860250028,5.4620038890445,4.70789763527546e-08,7.19460470376574e-06,"WDR88"
24.0522008656684,0.885219094236554,0.162045494412883,5.46278128524242,4.68731971688455e-08,7.19460470376574e-06,"ADAMTS7P4"
128.286064757094,0.487710660940485,0.0893374788611649,5.45919436229461,4.78299935942074e-08,7.27489690304348e-06,"RABGEF1"
63.090924323677,0.893073802153481,0.163758463595298,5.45360393927831,4.93590728857005e-08,7.47222209013808e-06,"MELTF-AS1"
22.2733179787874,0.895103388494848,0.164198250990946,5.45135763074727,4.99867308561743e-08,7.49684714631321e-06,"ECE1-AS1"
5.59349051071757,1.18478322409136,0.217312726092582,5.45197350102083,4.98138803171902e-08,7.49684714631321e-06,"AC015819.2"
45.4322041282301,0.806022235807744,0.148079344384958,5.44317804184997,5.23382876819959e-08,7.8131855847498e-06,"REM2"
70.010308555761,0.689675698852239,0.126758025060971,5.44088390869536,5.3016856060664e-08,7.87801162984383e-06,"AL117336.2"
702.692501597344,0.757450335310149,0.139357834369997,5.43529065828554,5.47071803294769e-08,8.09189463176139e-06,"NSUN5P1"
1499.98380746534,-0.405352922690307,0.0746335791159628,-5.43124056881266,5.59636300443942e-08,8.23994178439037e-06,"SLC35A5"
1624.71791529951,0.455862168242025,0.083962029080307,5.42938484497567,5.65486262454361e-08,8.28822933310949e-06,"CHST12"
21.2014258863063,1.14940065876547,0.211956192550602,5.42282178658716,5.86654746204767e-08,8.55958474722746e-06,"AC074212.1"
